Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hasdescriptiveoccupation,abolitionist,has_deathdate,may 18,43,0.652065527065527,11,0.4166666666666667,0.0,0.0,0.84517586,0.810403,0.8274243,0.8767157,0.8200697,0.8474471
hasdescriptiveoccupation,abolitionist,has_deathdate,1854,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.83982563,0.8183995,0.8289741
hasdescriptiveoccupation,abolitionist,has_person_status,slave,39,0.6241830065359477,12,0.3555555555555555,0.0,0.0,0.8133801,0.80645883,0.8099047,0.9259624,0.8203636,0.8699702
hasdescriptiveoccupation,abolitionist,has_person_status,abolitionist,39,0.6241830065359477,100,1.0,0.0,1.0,0.8133801,0.80645883,0.8099047,0.9999999,0.9999999,0.9999999
hasdescriptiveoccupation,abolitionist,has_person_status,inventor,39,0.6241830065359477,30,0.5277777777777778,0.0,0.0,0.8133801,0.80645883,0.8099047,0.92692196,0.8214043,0.87097895
hasdescriptiveoccupation,abolitionist,has_race_or_color,race_or_color,39,0.5977668845315903,32,0.4935897435897436,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7899833,0.8080777,0.798928
hasdescriptiveoccupation,abolitionist,has_race_or_color,african-american,39,0.5977668845315903,29,0.4444444444444444,0.0,0.0,0.79944545,0.81475776,0.80702895,0.8097867,0.7945386,0.8020902
hasdescriptiveoccupation,abolitionist,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer.",29,0.4834150326797385,2,0.5038387715930902,0.0,0.0635741027393196,0.81999224,0.81388515,0.81692725,0.69532996,0.79819864,0.7432217
hasdescriptiveoccupation,abolitionist,has_name,name,25,0.5555555555555555,12,0.4444444444444444,0.0,0.0,0.82668453,0.8085345,0.81750876,0.92158294,0.8175241,0.86644036
hasdescriptiveoccupation,abolitionist,has_name,lewis temple,25,0.5555555555555555,33,0.5,0.0,0.0,0.82668453,0.8085345,0.81750876,0.73372954,0.79550564,0.76336986
hasdescriptiveoccupation,abolitionist,has_surname,surname,34,0.5474386724386724,11,0.3174603174603174,0.0,0.0,0.81374097,0.80933017,0.8115296,0.9268559,0.8210128,0.8707296
hasdescriptiveoccupation,abolitionist,has_surname,temple,34,0.5474386724386724,11,0.3333333333333333,0.0,0.0,0.81374097,0.80933017,0.8115296,0.90506995,0.807112,0.8532887
hasdescriptiveoccupation,abolitionist,has_first_name,first_name,32,0.5615079365079364,27,0.5166666666666667,0.0,0.0,0.8083601,0.8101711,0.8092646,0.8047288,0.79445684,0.7995598
hasdescriptiveoccupation,abolitionist,has_first_name,lewis,32,0.5615079365079364,35,0.5222222222222223,0.0,0.0,0.8083601,0.8101711,0.8092646,0.74596226,0.8267657,0.7842882
hasdescriptiveoccupation,abolitionist,has_occupation,occupation,68,0.8045940170940171,45,0.5888888888888889,0.0,0.0,0.88979083,0.8535886,0.87131387,0.9289871,0.8224064,0.87245375
hasdescriptiveoccupation,abolitionist,has_occupation,maker of items used in whaling,68,0.8045940170940171,33,0.5579365079365078,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8183325,0.7905247,0.8041883
hasdescriptiveoccupation,abolitionist,has_occupation,blacksmith,68,0.8045940170940171,36,0.5333333333333333,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8471815,0.8522499,0.84970814
hasdescriptiveoccupation,abolitionist,has_occupation,abolitionist,68,0.8045940170940171,100,1.0,0.0,1.0,0.88979083,0.8535886,0.87131387,0.9999999,0.9999999,0.9999999
hasdescriptiveoccupation,abolitionist,has_occupation,and inventor,68,0.8045940170940171,33,0.5444444444444444,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8837688,0.8237221,0.8526896
hasdescriptiveoccupation,abolitionist,has_age,age,26,0.5793650793650794,13,0.4722222222222221,0.0,0.0,0.8445648,0.81374836,0.82887024,0.9298677,0.82297975,0.8731647
hasdescriptiveoccupation,abolitionist,has_age,53,26,0.5793650793650794,0,0.0,0.0,0.0,0.8445648,0.81374836,0.82887024,0.9311003,0.8245841,0.8746111
hasdescriptiveoccupation,abolitionist,has_birthdate,date_of_birth,38,0.6286324786324786,40,0.5337606837606838,0.0,0.0,0.84506315,0.81432813,0.829411,0.7918736,0.8010566,0.79643863
hasdescriptiveoccupation,abolitionist,has_birthdate,october 22,38,0.6286324786324786,27,0.4111111111111111,0.0,0.0,0.84506315,0.81432813,0.829411,0.7920484,0.7998496,0.7959299
hasdescriptiveoccupation,abolitionist,has_birthdate,1800,38,0.6286324786324786,0,0.0,0.0,0.0,0.84506315,0.81432813,0.829411,0.9278406,0.8216696,0.8715335
hasdescriptiveoccupation,abolitionist,has_deathdate,date_of_death,43,0.652065527065527,32,0.4636752136752136,0.0,0.0,0.84517586,0.810403,0.8274243,0.80024064,0.805205,0.8027151
hasdescriptiveoccupation,abolitionist,has_deathdate,may 18,43,0.652065527065527,11,0.4166666666666667,0.0,0.0,0.84517586,0.810403,0.8274243,0.8767157,0.8200697,0.8474471
hasdescriptiveoccupation,abolitionist,has_deathdate,1854,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.83982563,0.8183995,0.8289741
hasdescriptiveoccupation,abolitionist,has_person_status,slave,39,0.6241830065359477,12,0.3555555555555555,0.0,0.0,0.8133801,0.80645883,0.8099047,0.9259624,0.8203636,0.8699702
hasdescriptiveoccupation,abolitionist,has_person_status,abolitionist,39,0.6241830065359477,100,1.0,0.0,1.0,0.8133801,0.80645883,0.8099047,0.9999999,0.9999999,0.9999999
hasdescriptiveoccupation,abolitionist,has_person_status,inventor,39,0.6241830065359477,30,0.5277777777777778,0.0,0.0,0.8133801,0.80645883,0.8099047,0.92692196,0.8214043,0.87097895
hasdescriptiveoccupation,abolitionist,has_race_or_color,race_or_color,39,0.5977668845315903,32,0.4935897435897436,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7899833,0.8080777,0.798928
hasdescriptiveoccupation,abolitionist,has_race_or_color,african-american,39,0.5977668845315903,29,0.4444444444444444,0.0,0.0,0.79944545,0.81475776,0.80702895,0.8097867,0.7945386,0.8020902
hasdescriptiveoccupation,abolitionist,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. i hope this is correct. please let me know if i made any mistakes.",29,0.4834150326797385,2,0.5036068530207394,0.0,0.062341989296251,0.81999224,0.81388515,0.81692725,0.6956779,0.7985524,0.74357384
hasdescriptiveoccupation,inventor,has_name,name,25,0.5555555555555555,33,0.5833333333333334,0.0,0.0,0.82668453,0.8085345,0.81750876,0.9864515,0.9864515,0.9864515
hasdescriptiveoccupation,inventor,has_name,lewis temple,25,0.5555555555555555,20,0.4305555555555555,0.0,0.0,0.82668453,0.8085345,0.81750876,0.7076571,0.8273259,0.7628268
hasdescriptiveoccupation,inventor,has_surname,surname,34,0.5474386724386724,27,0.5119047619047619,0.0,0.0,0.81374097,0.80933017,0.8115296,0.9993161,0.9993161,0.9993161
hasdescriptiveoccupation,inventor,has_surname,temple,34,0.5474386724386724,14,0.4305555555555555,0.0,0.0,0.81374097,0.80933017,0.8115296,0.9775156,0.9775156,0.9775156
hasdescriptiveoccupation,inventor,has_first_name,first_name,32,0.5615079365079364,33,0.4472222222222222,0.0,0.0,0.8083601,0.8101711,0.8092646,0.7808053,0.8568112,0.81704444
hasdescriptiveoccupation,inventor,has_first_name,lewis,32,0.5615079365079364,15,0.3833333333333333,0.0,0.0,0.8083601,0.8101711,0.8092646,0.72161937,0.89512575,0.7990623
hasdescriptiveoccupation,inventor,has_occupation,occupation,68,0.8045940170940171,22,0.4833333333333333,0.0,0.0,0.88979083,0.8535886,0.87131387,0.9985453,0.9985453,0.9985453
hasdescriptiveoccupation,inventor,has_occupation,maker of items used in whaling,68,0.8045940170940171,16,0.4638888888888888,0.0,0.0,0.88979083,0.8535886,0.87131387,0.80449486,0.84542996,0.82445467
hasdescriptiveoccupation,inventor,has_occupation,blacksmith,68,0.8045940170940171,22,0.4083333333333334,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8085724,0.9202948,0.86082375
hasdescriptiveoccupation,inventor,has_occupation,abolitionist,68,0.8045940170940171,30,0.5277777777777778,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8214043,0.92692196,0.87097895
hasdescriptiveoccupation,inventor,has_occupation,and inventor,68,0.8045940170940171,80,0.8055555555555555,0.0,0.5797386715376658,0.88979083,0.8535886,0.87131387,0.8545122,0.9037103,0.8784229
hasdescriptiveoccupation,inventor,has_age,age,26,0.5793650793650794,18,0.4861111111111111,0.0,0.0,0.8445648,0.81374836,0.82887024,0.99719065,0.99719065,0.99719065
hasdescriptiveoccupation,inventor,has_age,53,26,0.5793650793650794,0,0.0,0.0,0.0,0.8445648,0.81374836,0.82887024,0.99865896,0.99865896,0.99865896
hasdescriptiveoccupation,inventor,has_birthdate,date_of_birth,38,0.6286324786324786,29,0.5192307692307693,0.0,0.0,0.84506315,0.81432813,0.829411,0.7660288,0.862878,0.8115743
hasdescriptiveoccupation,inventor,has_birthdate,october 22,38,0.6286324786324786,33,0.5499999999999999,0.0,0.0,0.84506315,0.81432813,0.829411,0.7717071,0.84707814,0.807638
hasdescriptiveoccupation,inventor,has_birthdate,1800,38,0.6286324786324786,0,0.0,0.0,0.0,0.84506315,0.81432813,0.829411,0.9969747,0.9969747,0.9969747
hasdescriptiveoccupation,inventor,has_deathdate,date_of_death,43,0.652065527065527,19,0.4241452991452991,0.0,0.0,0.84517586,0.810403,0.8274243,0.76938814,0.86406213,0.81398153
hasdescriptiveoccupation,inventor,has_deathdate,may 18,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.8817395,0.9328334,0.9065671
hasdescriptiveoccupation,inventor,has_deathdate,1854,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.82566786,0.9108044,0.86614907
hasdescriptiveoccupation,inventor,has_person_status,slave,39,0.6241830065359477,31,0.5499999999999999,0.0,0.0,0.8133801,0.80645883,0.8099047,0.9990866,0.9990866,0.9990866
hasdescriptiveoccupation,inventor,has_person_status,abolitionist,39,0.6241830065359477,30,0.5277777777777778,0.0,0.0,0.8133801,0.80645883,0.8099047,0.8214043,0.92692196,0.87097895
hasdescriptiveoccupation,inventor,has_person_status,inventor,39,0.6241830065359477,100,1.0,0.0,1.0,0.8133801,0.80645883,0.8099047,0.99999994,0.99999994,0.99999994
hasdescriptiveoccupation,inventor,has_race_or_color,race_or_color,39,0.5977668845315903,29,0.5352564102564102,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7616529,0.8752331,0.8145025
hasdescriptiveoccupation,inventor,has_race_or_color,african-american,39,0.5977668845315903,33,0.4166666666666667,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7828391,0.82951534,0.8055016
hasdescriptiveoccupation,inventor,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer.",29,0.4834150326797385,2,0.5442258477287268,0.0,0.0635741027393196,0.81999224,0.81388515,0.81692725,0.6885866,0.86659586,0.7674036
hasdescriptiveoccupation,inventor,has_name,name,25,0.5555555555555555,33,0.5833333333333334,0.0,0.0,0.82668453,0.8085345,0.81750876,0.9864515,0.9864515,0.9864515
hasdescriptiveoccupation,inventor,has_name,lewis temple,25,0.5555555555555555,20,0.4305555555555555,0.0,0.0,0.82668453,0.8085345,0.81750876,0.7076571,0.8273259,0.7628268
hasdescriptiveoccupation,inventor,has_surname,surname,34,0.5474386724386724,27,0.5119047619047619,0.0,0.0,0.81374097,0.80933017,0.8115296,0.9993161,0.9993161,0.9993161
hasdescriptiveoccupation,inventor,has_surname,temple,34,0.5474386724386724,14,0.4305555555555555,0.0,0.0,0.81374097,0.80933017,0.8115296,0.9775156,0.9775156,0.9775156
hasdescriptiveoccupation,inventor,has_first_name,first_name,32,0.5615079365079364,33,0.4472222222222222,0.0,0.0,0.8083601,0.8101711,0.8092646,0.7808053,0.8568112,0.81704444
hasdescriptiveoccupation,inventor,has_first_name,lewis,32,0.5615079365079364,15,0.3833333333333333,0.0,0.0,0.8083601,0.8101711,0.8092646,0.72161937,0.89512575,0.7990623
hasdescriptiveoccupation,inventor,has_occupation,occupation,68,0.8045940170940171,22,0.4833333333333333,0.0,0.0,0.88979083,0.8535886,0.87131387,0.9985453,0.9985453,0.9985453
hasdescriptiveoccupation,inventor,has_occupation,maker of items used in whaling,68,0.8045940170940171,16,0.4638888888888888,0.0,0.0,0.88979083,0.8535886,0.87131387,0.80449486,0.84542996,0.82445467
hasdescriptiveoccupation,inventor,has_occupation,blacksmith,68,0.8045940170940171,22,0.4083333333333334,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8085724,0.9202948,0.86082375
hasdescriptiveoccupation,inventor,has_occupation,abolitionist,68,0.8045940170940171,30,0.5277777777777778,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8214043,0.92692196,0.87097895
hasdescriptiveoccupation,inventor,has_occupation,and inventor,68,0.8045940170940171,80,0.8055555555555555,0.0,0.5797386715376658,0.88979083,0.8535886,0.87131387,0.8545122,0.9037103,0.8784229
hasdescriptiveoccupation,inventor,has_age,age,26,0.5793650793650794,18,0.4861111111111111,0.0,0.0,0.8445648,0.81374836,0.82887024,0.99719065,0.99719065,0.99719065
hasdescriptiveoccupation,inventor,has_age,53,26,0.5793650793650794,0,0.0,0.0,0.0,0.8445648,0.81374836,0.82887024,0.99865896,0.99865896,0.99865896
hasdescriptiveoccupation,inventor,has_birthdate,date_of_birth,38,0.6286324786324786,29,0.5192307692307693,0.0,0.0,0.84506315,0.81432813,0.829411,0.7660288,0.862878,0.8115743
hasdescriptiveoccupation,inventor,has_birthdate,october 22,38,0.6286324786324786,33,0.5499999999999999,0.0,0.0,0.84506315,0.81432813,0.829411,0.7717071,0.84707814,0.807638
hasdescriptiveoccupation,inventor,has_birthdate,1800,38,0.6286324786324786,0,0.0,0.0,0.0,0.84506315,0.81432813,0.829411,0.9969747,0.9969747,0.9969747
hasdescriptiveoccupation,inventor,has_deathdate,date_of_death,43,0.652065527065527,19,0.4241452991452991,0.0,0.0,0.84517586,0.810403,0.8274243,0.76938814,0.86406213,0.81398153
hasdescriptiveoccupation,inventor,has_deathdate,may 18,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.8817395,0.9328334,0.9065671
hasdescriptiveoccupation,inventor,has_deathdate,1854,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.82566786,0.9108044,0.86614907
hasdescriptiveoccupation,inventor,has_person_status,slave,39,0.6241830065359477,31,0.5499999999999999,0.0,0.0,0.8133801,0.80645883,0.8099047,0.9990866,0.9990866,0.9990866
hasdescriptiveoccupation,inventor,has_person_status,abolitionist,39,0.6241830065359477,30,0.5277777777777778,0.0,0.0,0.8133801,0.80645883,0.8099047,0.8214043,0.92692196,0.87097895
hasdescriptiveoccupation,inventor,has_person_status,inventor,39,0.6241830065359477,100,1.0,0.0,1.0,0.8133801,0.80645883,0.8099047,0.99999994,0.99999994,0.99999994
hasdescriptiveoccupation,inventor,has_race_or_color,race_or_color,39,0.5977668845315903,29,0.5352564102564102,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7616529,0.8752331,0.8145025
hasdescriptiveoccupation,inventor,has_race_or_color,african-american,39,0.5977668845315903,33,0.4166666666666667,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7828391,0.82951534,0.8055016
hasdescriptiveoccupation,inventor,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. i hope this is correct. please let me know if i made any mistakes.",29,0.4834150326797385,1,0.5440712353471596,0.0,0.062341989296251,0.81999224,0.81388515,0.81692725,0.68911946,0.8654541,0.767286
hasfirstname,lewis,has_name,name,70,0.8736111111111112,22,0.0,0.0,0.0,0.8927693,0.90364116,0.8981723,0.8851549,0.7184994,0.79316753
hasfirstname,lewis,has_name,lewis temple,70,0.8736111111111112,59,0.8833333333333334,0.0,0.5797386715376658,0.8927693,0.90364116,0.8981723,0.9051212,0.9397186,0.9220955
hasfirstname,lewis,has_surname,surname,70,0.8733164983164984,17,0.0,0.0,0.0,0.87365,0.89905566,0.8861708,0.89415836,0.7209254,0.7982515
hasfirstname,lewis,has_surname,temple,70,0.8733164983164984,36,0.4555555555555555,0.0,0.0,0.87365,0.89905566,0.8861708,0.87574303,0.71434695,0.786854
hasfirstname,lewis,has_first_name,first_name,92,0.9666666666666668,27,0.5333333333333333,0.0,0.0,0.89477634,0.9554779,0.9241314,0.7948384,0.71986437,0.7554959
hasfirstname,lewis,has_first_name,lewis,92,0.9666666666666668,100,1.0,0.0,1.0,0.89477634,0.9554779,0.9241314,1.0,1.0,1.0
hasfirstname,lewis,has_occupation,occupation,38,0.5873015873015873,13,0.4333333333333333,0.0,0.0,0.8296397,0.84838605,0.83890814,0.89746153,0.7231248,0.8009159
hasfirstname,lewis,has_occupation,maker of items used in whaling,38,0.5873015873015873,17,0.5666666666666667,0.0,0.0,0.8296397,0.84838605,0.83890814,0.81154644,0.72202265,0.7641715
hasfirstname,lewis,has_occupation,blacksmith,38,0.5873015873015873,27,0.5222222222222221,0.0,0.0,0.8296397,0.84838605,0.83890814,0.83641577,0.75801235,0.7952864
hasfirstname,lewis,has_occupation,abolitionist,38,0.5873015873015873,35,0.5222222222222223,0.0,0.0,0.8296397,0.84838605,0.83890814,0.8267657,0.74596226,0.7842882
hasfirstname,lewis,has_occupation,and inventor,38,0.5873015873015873,12,0.4277777777777777,0.0,0.0,0.8296397,0.84838605,0.83890814,0.86131525,0.7299719,0.79022306
hasfirstname,lewis,has_age,age,53,0.7972222222222223,25,0.5111111111111111,0.0,0.0,0.8552192,0.8544051,0.85481197,0.8962092,0.7225022,0.8000353
hasfirstname,lewis,has_age,53,53,0.7972222222222223,0,0.0,0.0,0.0,0.8552192,0.8544051,0.85481197,0.8991225,0.72413534,0.80219704
hasfirstname,lewis,has_birthdate,date_of_birth,64,0.8324786324786324,22,0.4256410256410256,0.0,0.0,0.86310005,0.88084036,0.87188,0.7850004,0.7258216,0.7542519
hasfirstname,lewis,has_birthdate,october 22,64,0.8324786324786324,13,0.4333333333333333,0.0,0.0,0.86310005,0.88084036,0.87188,0.79155207,0.73004174,0.7595537
hasfirstname,lewis,has_birthdate,1800,64,0.8324786324786324,0,0.0,0.0,0.0,0.86310005,0.88084036,0.87188,0.8940552,0.72138244,0.79849035
hasfirstname,lewis,has_deathdate,date_of_death,48,0.5982905982905983,11,0.4256410256410256,0.0,0.0,0.854452,0.86463803,0.8595149,0.78873026,0.72444886,0.7552242
hasfirstname,lewis,has_deathdate,may 18,48,0.5982905982905983,0,0.0,0.0,0.0,0.854452,0.86463803,0.8595149,0.8474755,0.7233573,0.78051287
hasfirstname,lewis,has_deathdate,1854,48,0.5982905982905983,0,0.0,0.0,0.0,0.854452,0.86463803,0.8595149,0.82350814,0.7273668,0.7724575
hasfirstname,lewis,has_person_status,slave,48,0.6857298474945533,40,0.4666666666666666,0.0,0.0,0.81608367,0.8441602,0.8298845,0.89451253,0.7209794,0.79842573
hasfirstname,lewis,has_person_status,abolitionist,48,0.6857298474945533,35,0.5222222222222223,0.0,0.0,0.81608367,0.8441602,0.8298845,0.8267657,0.74596226,0.7842882
hasfirstname,lewis,has_person_status,inventor,48,0.6857298474945533,15,0.3833333333333333,0.0,0.0,0.81608367,0.8441602,0.8298845,0.89512575,0.72161937,0.7990623
hasfirstname,lewis,has_race_or_color,race_or_color,41,0.6176470588235294,11,0.4256410256410256,0.0,0.0,0.80295146,0.84951186,0.8255757,0.77681136,0.72931653,0.7523151
hasfirstname,lewis,has_race_or_color,african-american,41,0.6176470588235294,19,0.4208333333333333,0.0,0.0,0.80295146,0.84951186,0.8255757,0.8073259,0.7310573,0.767301
hasfirstname,lewis,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer.",17,0.5055555555555555,1,0.534932821497121,0.0,0.3717453461044938,0.80083525,0.81070983,0.8057423,0.7003021,0.7974539,0.7457271
hasfirstname,lewis,has_name,name,70,0.8736111111111112,22,0.0,0.0,0.0,0.8927693,0.90364116,0.8981723,0.8851549,0.7184994,0.79316753
hasfirstname,lewis,has_name,lewis temple,70,0.8736111111111112,59,0.8833333333333334,0.0,0.5797386715376658,0.8927693,0.90364116,0.8981723,0.9051212,0.9397186,0.9220955
hasfirstname,lewis,has_surname,surname,70,0.8733164983164984,17,0.0,0.0,0.0,0.87365,0.89905566,0.8861708,0.89415836,0.7209254,0.7982515
hasfirstname,lewis,has_surname,temple,70,0.8733164983164984,36,0.4555555555555555,0.0,0.0,0.87365,0.89905566,0.8861708,0.87574303,0.71434695,0.786854
hasfirstname,lewis,has_first_name,first_name,92,0.9666666666666668,27,0.5333333333333333,0.0,0.0,0.89477634,0.9554779,0.9241314,0.7948384,0.71986437,0.7554959
hasfirstname,lewis,has_first_name,lewis,92,0.9666666666666668,100,1.0,0.0,1.0,0.89477634,0.9554779,0.9241314,1.0,1.0,1.0
hasfirstname,lewis,has_occupation,occupation,38,0.5873015873015873,13,0.4333333333333333,0.0,0.0,0.8296397,0.84838605,0.83890814,0.89746153,0.7231248,0.8009159
hasfirstname,lewis,has_occupation,maker of items used in whaling,38,0.5873015873015873,17,0.5666666666666667,0.0,0.0,0.8296397,0.84838605,0.83890814,0.81154644,0.72202265,0.7641715
hasfirstname,lewis,has_occupation,blacksmith,38,0.5873015873015873,27,0.5222222222222221,0.0,0.0,0.8296397,0.84838605,0.83890814,0.83641577,0.75801235,0.7952864
hasfirstname,lewis,has_occupation,abolitionist,38,0.5873015873015873,35,0.5222222222222223,0.0,0.0,0.8296397,0.84838605,0.83890814,0.8267657,0.74596226,0.7842882
hasfirstname,lewis,has_occupation,and inventor,38,0.5873015873015873,12,0.4277777777777777,0.0,0.0,0.8296397,0.84838605,0.83890814,0.86131525,0.7299719,0.79022306
hasfirstname,lewis,has_age,age,53,0.7972222222222223,25,0.5111111111111111,0.0,0.0,0.8552192,0.8544051,0.85481197,0.8962092,0.7225022,0.8000353
hasfirstname,lewis,has_age,53,53,0.7972222222222223,0,0.0,0.0,0.0,0.8552192,0.8544051,0.85481197,0.8991225,0.72413534,0.80219704
hasfirstname,lewis,has_birthdate,date_of_birth,64,0.8324786324786324,22,0.4256410256410256,0.0,0.0,0.86310005,0.88084036,0.87188,0.7850004,0.7258216,0.7542519
hasfirstname,lewis,has_birthdate,october 22,64,0.8324786324786324,13,0.4333333333333333,0.0,0.0,0.86310005,0.88084036,0.87188,0.79155207,0.73004174,0.7595537
hasfirstname,lewis,has_birthdate,1800,64,0.8324786324786324,0,0.0,0.0,0.0,0.86310005,0.88084036,0.87188,0.8940552,0.72138244,0.79849035
hasfirstname,lewis,has_deathdate,date_of_death,48,0.5982905982905983,11,0.4256410256410256,0.0,0.0,0.854452,0.86463803,0.8595149,0.78873026,0.72444886,0.7552242
hasfirstname,lewis,has_deathdate,may 18,48,0.5982905982905983,0,0.0,0.0,0.0,0.854452,0.86463803,0.8595149,0.8474755,0.7233573,0.78051287
hasfirstname,lewis,has_deathdate,1854,48,0.5982905982905983,0,0.0,0.0,0.0,0.854452,0.86463803,0.8595149,0.82350814,0.7273668,0.7724575
hasfirstname,lewis,has_person_status,slave,48,0.6857298474945533,40,0.4666666666666666,0.0,0.0,0.81608367,0.8441602,0.8298845,0.89451253,0.7209794,0.79842573
hasfirstname,lewis,has_person_status,abolitionist,48,0.6857298474945533,35,0.5222222222222223,0.0,0.0,0.81608367,0.8441602,0.8298845,0.8267657,0.74596226,0.7842882
