Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hassurname,coleman,is populated,"with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",36,0.5777777777777778,0,0.5245039682539683,0.0,0.0111849452290351,0.86332524,0.8022813,0.83168465,0.6628244,0.8013241,0.72552365
hassurname,coleman,the text does not provide specific information about asa,"coleman's birth and death dates, we cannot populate the age record module with accurate information. similarly, the person status record module does not provide specific information about the events that generated his statuses, so we cannot populate those relations accurately. the race record module is populated with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",18,0.4579365079365079,0,0.6673017601161314,0.0,0.0148593902694646,0.80234003,0.79255563,0.7974179,0.67376196,0.8159644,0.7380762
hasparticipantrole,registered person,on the provided,"text, we can populate the ontology modules as follows:",30,0.4756613756613757,23,0.4542483660130719,0.0,0.0,0.8378791,0.8246337,0.83120364,0.8046317,0.81623393,0.81039137
hasparticipantrole,registered person,record,module:,25,0.4814814814814814,17,0.3011204481792717,0.0,0.0,0.8637859,0.81298715,0.83761704,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_name,name,38,0.5675925925925926,10,0.4362745098039216,0.0,0.0,0.82410645,0.83586246,0.8299429,0.90095115,0.8509992,0.87526304
hasparticipantrole,registered person,has_name,asa coleman,38,0.5675925925925926,29,0.4496434937611408,0.0,0.0,0.82410645,0.83586246,0.8299429,0.7789171,0.85396767,0.81471765
hasparticipantrole,registered person,has_surname,surname,41,0.6274651274651274,25,0.4239028944911298,0.0,0.0,0.8059977,0.83134675,0.818476,0.9059165,0.85309786,0.8787142
hasparticipantrole,registered person,has_surname,coleman,41,0.6274651274651274,17,0.4005602240896358,0.0,0.0,0.8059977,0.83134675,0.818476,0.76058173,0.85534024,0.80518264
hasparticipantrole,registered person,has_first_name,first_name,44,0.6772486772486772,30,0.5313725490196078,0.0,0.0,0.8008205,0.8335874,0.81687546,0.8187827,0.85070825,0.83444023
hasparticipantrole,registered person,has_first_name,asa,44,0.6772486772486772,10,0.4640522875816993,0.0,0.0,0.8008205,0.8335874,0.81687546,0.86052096,0.8841555,0.87217814
hasparticipantrole,registered person,relationship record,module:,38,0.5994152046783626,17,0.3011204481792717,0.0,0.0,0.88162684,0.85046554,0.86576587,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_interagent_relationship_type,relationship_type,44,0.65625,41,0.5602240896358542,0.0,0.0,0.807788,0.844925,0.82593924,0.81676745,0.8686342,0.8419028
hasparticipantrole,registered person,has_interagent_relationship_type,enslaver,44,0.65625,32,0.411764705882353,0.0,0.0,0.807788,0.844925,0.82593924,0.7580889,0.881671,0.815223
hasparticipantrole,registered person,is_relationship_to,agent,44,0.6037037037037037,27,0.4810457516339869,0.0,0.0,0.80499184,0.8465568,0.8252513,0.90695894,0.85396004,0.8796619
hasparticipantrole,registered person,is_relationship_to,slave,44,0.6037037037037037,18,0.3392156862745097,0.0,0.0,0.80499184,0.8465568,0.8252513,0.9053669,0.8531065,0.8784601
hasparticipantrole,registered person,record,module:,25,0.4814814814814814,17,0.3011204481792717,0.0,0.0,0.8637859,0.81298715,0.83761704,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_sex,sex_type,32,0.5317460317460317,32,0.5063725490196078,0.0,0.0,0.85044706,0.8548417,0.8526387,0.8239919,0.86531484,0.8441479
hasparticipantrole,registered person,has_sex,male,32,0.5317460317460317,10,0.4362745098039216,0.0,0.0,0.85044706,0.8548417,0.8526387,0.8950933,0.8422303,0.8678576
hasparticipantrole,registered person,record,module:,25,0.4814814814814814,17,0.3011204481792717,0.0,0.0,0.8637859,0.81298715,0.83761704,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_occupation,occupation,50,0.6566137566137565,22,0.5313725490196078,0.0,0.0,0.85138714,0.8635205,0.8574109,0.90927577,0.85657156,0.8821371
hasparticipantrole,registered person,has_occupation,carpenter,50,0.6566137566137565,38,0.6165577342047931,0.0,0.0,0.85138714,0.8635205,0.8574109,0.8215256,0.89325905,0.85589194
hasparticipantrole,registered person,has_occupation,politician,50,0.6566137566137565,22,0.492156862745098,0.0,0.0,0.85138714,0.8635205,0.8574109,0.90642387,0.8542202,0.87954813
hasparticipantrole,registered person,record,module:,25,0.4814814814814814,17,0.3011204481792717,0.0,0.0,0.8637859,0.81298715,0.83761704,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_age,age,40,0.5978835978835978,20,0.4281045751633986,0.0,0.0,0.8458951,0.8444935,0.8451937,0.909637,0.8567064,0.88237864
hasparticipantrole,registered person,has_age,unknown,40,0.5978835978835978,17,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.9068683,0.85403836,0.87966084
hasparticipantrole,registered person,has_birthdate,date_of_birth,52,0.6937321937321936,20,0.4309954751131222,0.0,0.0,0.83546257,0.84068596,0.8380661,0.7938719,0.8557291,0.82364076
hasparticipantrole,registered person,has_birthdate,unknown,52,0.6937321937321936,17,0.0,0.0,0.0,0.83546257,0.84068596,0.8380661,0.9068683,0.85403836,0.87966084
hasparticipantrole,registered person,has_deathdate,date_of_death,52,0.6866096866096866,27,0.3476621417797889,0.0,0.0,0.843836,0.8368999,0.84035367,0.7992612,0.85213566,0.82485193
hasparticipantrole,registered person,has_deathdate,unknown,52,0.6866096866096866,17,0.0,0.0,0.0,0.843836,0.8368999,0.84035367,0.9068683,0.85403836,0.87966084
hasparticipantrole,registered person,status record,module:,39,0.4995929995929996,17,0.3011204481792717,0.0,0.0,0.87799126,0.8496649,0.8635959,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_person_status,former slave,46,0.6479302832244008,34,0.5065359477124183,0.0,0.0,0.81484616,0.8375993,0.8260661,0.86594504,0.8929399,0.8792353
hasparticipantrole,registered person,has_person_status,politician,46,0.6479302832244008,22,0.492156862745098,0.0,0.0,0.81484616,0.8375993,0.8260661,0.90642387,0.8542202,0.87954813
hasparticipantrole,registered person,has_status_generating_event,event,40,0.5819304152637487,27,0.4810457516339869,0.0,0.0,0.8002901,0.833709,0.81665784,0.8833601,0.84391415,0.8631867
hasparticipantrole,registered person,has_status_generating_event,emancipation,40,0.5819304152637487,34,0.562091503267974,0.0,0.0,0.8002901,0.833709,0.81665784,0.90879756,0.85672987,0.8819959
hasparticipantrole,registered person,has_status_generating_event,election to virginia house of delegates,40,0.5819304152637487,29,0.5218245806481101,0.0,0.0,0.8002901,0.833709,0.81665784,0.8025794,0.86411643,0.83221185
hasparticipantrole,registered person,to virginia house of,delegates'),32,0.5314814814814816,36,0.5772430184194891,0.0,0.0,0.83041936,0.85132873,0.840744,0.8097578,0.84332997,0.8262029
hasparticipantrole,registered person,recorded_at,event,28,0.3619528619528619,27,0.4810457516339869,0.0,0.0,0.8376379,0.85684675,0.8471334,0.8833601,0.84391415,0.8631867
hasparticipantrole,registered person,recorded_at,emancipation,28,0.3619528619528619,34,0.562091503267974,0.0,0.0,0.8376379,0.85684675,0.8471334,0.90879756,0.85672987,0.8819959
hasparticipantrole,registered person,recorded_at,election to virginia house of delegates,28,0.3619528619528619,29,0.5218245806481101,0.0,0.0,0.8376379,0.85684675,0.8471334,0.8025794,0.86411643,0.83221185
hasparticipantrole,registered person,to virginia house of,delegates'),32,0.5314814814814816,36,0.5772430184194891,0.0,0.0,0.83041936,0.85132873,0.840744,0.8097578,0.84332997,0.8262029
hasparticipantrole,registered person,record,module:,25,0.4814814814814814,17,0.3011204481792717,0.0,0.0,0.8637859,0.81298715,0.83761704,0.88168895,0.8678689,0.8747243
hasparticipantrole,registered person,has_race_or_color,race_or_color,46,0.60239651416122,27,0.4929110105580694,0.0,0.0,0.7967845,0.84058464,0.8180987,0.78751343,0.8625007,0.82330316
hasparticipantrole,registered person,has_race_or_color,african-american,46,0.60239651416122,30,0.5355392156862745,0.0,0.0,0.7967845,0.84058464,0.8180987,0.8012113,0.82800496,0.8143878
hasparticipantrole,registered person,is populated,"with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",40,0.5621693121693122,1,0.5114904295051353,0.0,0.0,0.88875306,0.8606623,0.8744821,0.6628025,0.8109355,0.7294242
hasparticipantrole,registered person,the text does not provide specific information about asa,"coleman's birth and death dates, we cannot populate the age record module with accurate information. similarly, the person status record module does not provide specific information about the events that generated his statuses, so we cannot populate those relations accurately. the race record module is populated with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",27,0.5092592592592592,1,0.5309541345117252,0.0,0.0021534234218096,0.8159485,0.8311303,0.82346946,0.67370534,0.8352102,0.7458145
haspersonstatus,free person,on the provided,"text, we can populate the ontology modules as follows:",27,0.4888888888888889,22,0.4934263267596601,0.0,0.0,0.8371238,0.8209257,0.82894564,0.8058141,0.8122452,0.8090168
haspersonstatus,free person,record,module:,19,0.4555555555555555,11,0.4112554112554112,0.0,0.0,0.87039167,0.8051703,0.8365117,0.84122944,0.8439348,0.8425799
haspersonstatus,free person,has_name,name,43,0.6611111111111111,13,0.4469696969696969,0.0,0.0,0.8415631,0.8353595,0.8384499,0.876789,0.8396083,0.85779595
haspersonstatus,free person,has_name,asa coleman,43,0.6611111111111111,27,0.4924242424242424,0.0,0.0,0.8415631,0.8353595,0.8384499,0.7804369,0.8461318,0.81195766
haspersonstatus,free person,has_surname,surname,46,0.6702020202020202,22,0.4891774891774891,0.0,0.0,0.8147988,0.8270066,0.8208572,0.86317277,0.83272874,0.8476775
haspersonstatus,free person,has_surname,coleman,46,0.6702020202020202,22,0.4891774891774891,0.0,0.0,0.8147988,0.8270066,0.8208572,0.758709,0.8474902,0.80064595
haspersonstatus,free person,has_first_name,first_name,48,0.6599206349206349,38,0.5045454545454545,0.0,0.0,0.8100594,0.8322921,0.82102525,0.8035136,0.8386136,0.8206884
haspersonstatus,free person,has_first_name,asa,48,0.6599206349206349,14,0.0,0.0,0.0,0.8100594,0.8322921,0.82102525,0.8298763,0.8629253,0.8460782
haspersonstatus,free person,relationship record,module:,29,0.4847953216374268,11,0.4112554112554112,0.0,0.0,0.894056,0.84686875,0.86982286,0.84122944,0.8439348,0.8425799
haspersonstatus,free person,has_interagent_relationship_type,relationship_type,43,0.6014520202020203,29,0.5216874628639334,0.0,0.0,0.80408186,0.84544986,0.8242471,0.80172527,0.8584494,0.8291183
haspersonstatus,free person,has_interagent_relationship_type,enslaver,43,0.6014520202020203,32,0.5492424242424242,0.0,0.0,0.80408186,0.84544986,0.8242471,0.7506491,0.87030816,0.80606204
haspersonstatus,free person,is_relationship_to,agent,36,0.6259259259259259,25,0.4303030303030303,0.0,0.0,0.81217515,0.84031177,0.8260039,0.8638147,0.8335653,0.84842044
haspersonstatus,free person,is_relationship_to,slave,36,0.6259259259259259,12,0.4303030303030303,0.0,0.0,0.81217515,0.84031177,0.8260039,0.8626344,0.83270085,0.8474034
haspersonstatus,free person,record,module:,19,0.4555555555555555,11,0.4112554112554112,0.0,0.0,0.87039167,0.8051703,0.8365117,0.84122944,0.8439348,0.8425799
haspersonstatus,free person,has_sex,sex_type,36,0.6158730158730159,32,0.4381313131313131,0.0,0.0,0.8540609,0.8450467,0.84952986,0.8150402,0.86369085,0.83866054
haspersonstatus,free person,has_sex,male,36,0.6158730158730159,13,0.4469696969696969,0.0,0.0,0.8540609,0.8450467,0.84952986,0.8654706,0.82972157,0.8472191
haspersonstatus,free person,record,module:,19,0.4555555555555555,11,0.4112554112554112,0.0,0.0,0.87039167,0.8051703,0.8365117,0.84122944,0.8439348,0.8425799
haspersonstatus,free person,has_occupation,occupation,41,0.6365079365079365,29,0.5242424242424243,0.0,0.0,0.84669673,0.8528028,0.8497387,0.86520964,0.8354687,0.8500791
haspersonstatus,free person,has_occupation,carpenter,41,0.6365079365079365,40,0.6033670033670034,0.0,0.0,0.84669673,0.8528028,0.8497387,0.81755215,0.88712776,0.8509201
haspersonstatus,free person,has_occupation,politician,41,0.6365079365079365,29,0.396969696969697,0.0,0.0,0.84669673,0.8528028,0.8497387,0.86493874,0.83461344,0.84950554
haspersonstatus,free person,record,module:,19,0.4555555555555555,11,0.4112554112554112,0.0,0.0,0.87039167,0.8051703,0.8365117,0.84122944,0.8439348,0.8425799
haspersonstatus,free person,has_age,age,36,0.6126984126984126,14,0.4747474747474747,0.0,0.0,0.8574708,0.8419214,0.84962493,0.86590606,0.83565426,0.85051125
haspersonstatus,free person,has_age,unknown,36,0.6126984126984126,22,0.4112554112554112,0.0,0.0,0.8574708,0.8419214,0.84962493,0.8650953,0.8344406,0.84949154
haspersonstatus,free person,has_birthdate,date_of_birth,50,0.6683760683760683,17,0.3900543900543901,0.0,0.0,0.84779847,0.84632516,0.84706116,0.77855873,0.844138,0.8100232
haspersonstatus,free person,has_birthdate,unknown,50,0.6683760683760683,22,0.4112554112554112,0.0,0.0,0.84779847,0.84632516,0.84706116,0.8650953,0.8344406,0.84949154
haspersonstatus,free person,has_deathdate,date_of_death,50,0.6207570207570208,17,0.3900543900543901,0.0,0.0,0.85427094,0.8469603,0.8505999,0.78521943,0.8426465,0.81292003
haspersonstatus,free person,has_deathdate,unknown,50,0.6207570207570208,22,0.4112554112554112,0.0,0.0,0.85427094,0.8469603,0.8505999,0.8650953,0.8344406,0.84949154
haspersonstatus,free person,status record,module:,43,0.5094017094017094,11,0.4112554112554112,0.0,0.0,0.8932091,0.84691626,0.8694469,0.84122944,0.8439348,0.8425799
